0,894680649633812480
1,881896338736152576
2,904098443429335040
3,882723725371744256
4,882709568140312577
5,907503062759096320
6,898702798761611264
7,897306237020160001
8,882702694208618496
9,896253259035230208
10,881250047664439296
11,883760117597978624
12,881903688280719360
13,885220606144163844
14,898802989325893632
15,884574412451717120
16,898620472530567168
17,893119871159984128
18,896848097300500480
19,896514713651040256
20,902871076329410564
21,893252305750958080
22,885214512873259008
23,881304396658651136
24,891072231786266624
25,891327686454398976
26,885216106239057920
27,891288643398062084
28,891799789632933889
29,890521288825032704
30,884560020289073152
31,882996303566950401
32,892537603098103808
33,882975027083300864
34,893048757599817729
35,886336178600988672
36,886594393993510912
37,893477753051328513
38,885220703737401344
39,893156732729511937
40,886156301088284672
41,884956553958354944
42,887638757473751042
43,885420736059506690
44,887679102416809984
45,897482331061137408
46,903242716552843264
47,897460483225247744
48,884199234324619265
49,902868768925343747
50,897079426185400320
51,892571860013117441
52,897413942032691200
53,886182652205817856
54,899408855024754688
55,884203327822680069
56,902863829691981824
57,884189224077062148
58,897406825540222977
59,886183380743839744
60,899635720486346752
61,891375222879920129
62,887284741036179456
63,902655049481859072
64,902232883380707328
65,907665110902214657
66,885446786139250688
67,885108132585852928
68,907965834026524673
69,891929271580729344
70,903694531152969729
71,882241797950406658
72,885091876218523649
73,882256995037970432
74,886158164151992321
75,886723341633105920
76,891691672031158272
77,902977910671384577
78,893070065050025985
79,891613367764488192
80,893347111672180737
81,893341868628508672
82,893111123511267328
83,893387010643308544
84,885445828151824384
85,903009290830667776
86,887634864589213696
87,882241939369840640
88,891928673351344128
89,884442899768901636
90,891272153508847616
91,884367828345815040
92,883996826352967680
93,899001962321944577
94,886289912420601859
95,886551011527208961
96,902824018545438720
97,881073437879521280
98,885578761512648706
99,886692506087378946
100,891908203734343680
101,899748685193633792
102,897389399985541121
103,881801098918580224
104,884415152782704640
105,892035985424437249
106,883869215383531520
107,885064352453337089
108,896821334575124481
109,881935937089019904
110,893485982409867264
111,881148083291205635
112,884928331635937280
113,885592398155309056
114,885699752041390082
115,881303730259279872
116,885554129359130624
117,885772653461594112
118,884495777019510785
119,885780009939382272
120,882994417086353408
121,887036261650710528
122,881267638097158144
123,883661271916101632
124,892036397678288896
125,907577998433337344
126,899560088679071744
127,887610699588943872
128,907578119455891456
129,907577979974311937
130,903815004754927616
131,881140295970299906
132,883340165732872192
133,882683548624224256
134,891653206186569728
135,893128085993910272
136,885284422488133632
137,892036019268329477
138,884944914718621697
139,884370136228143104
140,899265405990121473
141,883507178090487809
142,892482066968965120
143,896241593241419776
144,883054931925540864
145,891799552797196288
146,885383659762597892
147,891005261220937729
148,882887959749435392
149,890583245703729152
150,887238036152401920
151,882096848864919553
152,892739275686428672
153,892322434010955776
154,882779873499955200
155,893107983433027587
156,890634181960646657
157,908082263916777472
158,896468522355892224
159,899605851601866752
160,896718276654510080
161,882285177157890051
162,899404731734523905
163,883610921465110528
164,885343537906171904
165,890604482278465537
166,887370555963428865
167,884164509560168448
168,882274458970533888
169,884594662438313988
170,884164857444151300
171,886954477743427584
172,890578875285221377
173,887628698865848320
174,884574188958339072
175,887341556834938880
176,890578743437250560
177,883379910928199681
178,883344025813692416
179,885611946892042240
180,884412587642933248
181,884388968376258560
182,884584947859804160
183,883343839829921792
184,884859624427585538
185,884539849415561217
186,885112936515215360
187,883439784642957315
188,891915324832010240
189,891622636517826560
190,892354564430712834
191,891962809810112516
192,886827863399444480
193,882975319237562368
194,885122095461675008
195,893277537333256192
196,884270839008460804
197,887481239074164736
198,907681855931109376
199,898709710391607298
200,886546433926672384
201,899035890617548801
202,896500169398558720
203,884176937874329600
204,892499427012825089
205,897492708864004096
206,898692225055510530
207,882252885228220416
208,884277303433457664
209,897276754800386049
210,886651883603075072
211,891494471531192320
212,882974703652143107
213,891639213589966849
214,897484947828690945
215,897474652037152769
216,902712690694545408
217,887328744192356352
218,886253915091550208
219,907653892267053056
220,895881688164716545
221,903111223473913856
222,903657321414311936
223,903117228169560064
224,893262531266920449
225,899499121370734593
226,903665461983711233
227,887211090366484482
228,899877046213423105
229,894613377540014080
230,896253413616361473
231,899801332323766272
232,903094982826893312
233,891916995364397056
234,896578560445431810
235,907685311303491584
236,907451090756497410
237,890617861676294145
238,894598214174646272
239,896764414426177536
240,899062520140382208
241,887205201148432384
242,893341854954995712
243,899503893477957633
244,895878275376988160
245,896976042396532736
246,896207913940795392
247,890442946192986112
248,883379520555945989
249,883802034960564224
250,887620079080402944
251,883938199399272448
252,893095819255189504
253,881846238253121536
254,890847194307317760
255,898941564709474305
256,902541379175403520
257,891461488476606465
258,883966732725096449
259,883244006829940736
260,881475876659056640
261,896647940906913792
262,884331762477920259
263,903583946704920576
264,896867009576783873
265,893195224146685953
266,891272366126497792
267,883678634225131520
268,884433117162995713
269,892005346943913984
270,881292606772301825
271,884025062436876290
272,899422925807394817
273,892345918313418753
274,892131381551280129
275,892048848360800256
276,897429806811316224
277,886927292726988801
278,897435590819500037
279,892035846978891776
280,902864019211608064
281,891064850306265088
282,887319050438799360
283,891044900569047040
284,885080597839970305
285,890578976820822016
286,887290710613008385
287,885077505807462400
288,892720703472119813
289,892052024409210884
290,894676106653167617
291,899612792818421760
292,903657275797229568
293,881143118657138690
294,893180594053664768
295,887289976592969728
296,883445282188308480
297,891105828299710465
298,903629940393779200
299,895963851279216641
300,899823394526552064
301,902482027131363328
302,896025385665744896
303,886228703960858624
304,896939671439241216
305,896398905650417665
306,897519892118818816
307,899428266553028608
308,886038476063485952
309,891002181687668736
310,899426130670874624
311,887117484834385920
312,886623583937712129
313,892930965886128128
314,896036191883198464
315,887116872235319298
316,896736478927237120
317,885130567590834176
318,907738538590031873
319,892224817411346433
320,884420027574882304
321,899855669456769024
322,897326994786054144
323,903627079652167681
324,896207580695060481
325,885537875974123520
326,899287824146497537
327,891869962331181056
328,885670554057007104
329,885531862290104320
330,896509470074957824
331,907645420133908481
332,890780235939160066
333,887499996572069889
334,887506586138226689
335,884554936222199808
336,896780393491333122
337,898612394997334017
338,896032267814006785
339,890740916054634496
340,908002839968059392
341,886585597246271488
342,890800055124344832
343,883373090318798849
344,884917354408398853
345,904019527784161281
346,904018452872126465
347,886802354355322881
348,896967233653456896
349,885567709668298752
350,882692741335068672
351,890800982132539393
352,881288044564815874
353,883887149740732416
354,902042506631643136
355,886131037318676480
356,886482318671495168
357,897220003069435904
358,903458383239405568
359,899483462465232896
360,902371087526240256
361,885559708874031105
362,896622595155542016
363,897359112433934340
364,896560984956968960
365,899797322250321920
366,890804579306135552
367,893342188926451713
368,893221103543361536
369,885165522383327233
370,890804105731493889
371,896955207191453698
372,885687276801466369
373,898760460987621376
374,903802212010254336
375,890801638453108736
376,885921131202437120
377,893517070825959425
378,885146267789082624
379,890717333823434753
380,907823875492265984
381,899392729464963073
382,893214510768545792
383,898711219963547649
384,898707538375397376
385,898702872077942784
386,902012795666931712
387,883201548502802432
388,890604273364459523
389,885172556705153025
390,885331847420420096
391,903497522219323392
392,886110915501752320
393,902348809841197058
394,895878199569072129
395,882695884995125249
396,884073888044503041
397,898671048194899968
398,907965481604325376
399,886764693020438529
400,887432451450130432
401,898975964260073476
402,891105609730465793
403,893195798065893376
404,894641799620374528
405,891653033771364353
406,881488449349574656
407,881487866211205121
408,890591498793873408
409,887076281040470016
410,892372000383135744
411,892381252455723009
412,883687565173411840
413,884071500839563266
414,903617621236617216
415,892381470953807872
416,886965210203947009
417,897108712560750592
418,908068990358040577
419,903945886732087297
420,903220785917112322
421,896932935424778240
422,891760281487060993
423,899261846242435074
424,902325116532609026
425,886562038960586753
426,884885712050565121
427,886965038690574336
428,883731114342350848
429,897125358750846976
430,891058818309922817
431,895828879063076864
432,882925448061231104
433,882248065960349696
434,886006951666221057
435,882248185737080833
436,886334806207987712
437,887102162333052929
438,896594812530565121
439,886009132351881220
440,890743691991756800
441,892924393726279681
442,896118540046028800
443,899438965857685507
444,892599240194744320
445,903679586944344064
446,896564008605679618
447,896113759927754752
448,899829115787911168
449,881989226564333568
450,892569622003802113
451,886371901324570624
452,902497426833059840
453,884533294615994373
454,882050199606177793
455,882931836858642433
456,883512657340485636
457,898697237441675264
458,884580203116232705
459,891447317445976064
460,903677070735179778
461,899310619605827584
462,882248154816688128
463,882239883389128704
464,881836654302044160
465,881836477096894465
466,883889807667204096
467,886924912748834816
468,892174326287527940
469,890611382118268928
470,881836870937837568
471,881837113272152064
472,881836575675613184
473,885185090254512128
474,890908021215420416
475,881221488937971712
476,886541480915075072
477,885181770936745984
478,881842796633755652
479,882736098081984512
480,896399278435860480
481,886540569245306880
482,881837007219159040
483,881836406401839108
484,892174155847741441
485,903349426713919488
486,891840829723103232
487,882975148965597184
488,884407514636455936
489,886957265760202753
490,890669578744811521
491,892875056363302912
492,890558162792833024
493,892018835636617216
494,892546449950613504
495,890583418253197313
496,887473658150567936
497,892547393870233601
498,881208754108211200
499,886927440945324032
500,883681923637424129
501,902677316945498112
502,887024412742037505
503,897288110467416064
504,902213242298273794
505,887277053330030594
506,903597025685594113
507,897229901950005250
508,891793674648080384
509,882256542430527488
510,886578882400456704
511,882253400246804480
512,892551897814634496
513,902321417051615232
514,892438814127534080
515,887277146460303360
516,892565025570918400
517,897282904140730369
518,890603001630601216
519,902917380984229888
520,887605517866106880
521,890931423431061504
522,903985816304836608
523,892556156182417409
524,881910818903920640
525,887107405523415041
526,886716136578064384
527,901981690716971008
528,903670887987195905
529,887323605234745344
530,884811112260276224
531,882012261170253825
532,894676404243226624
533,886580576312057856
534,887262857892683777
535,883720661172137984
536,903671764517052416
537,892322337168687105
538,892391716757667841
539,884412711613984768
540,886164199453454336
541,899340277504253953
542,890920871518515201
543,896900569285234688
544,883863774641475584
545,899416458966511616
546,884367607729725440
547,894640358533017600
548,902985082801197057
549,903926499220353024
550,887674752676057088
551,885097253832097792
552,890681594452815873
553,892055209697976321
554,904018347926331397
555,885995091575296000
556,902385622903431168
557,887365198805254144
558,902341399844052996
559,903045741890781184
560,892493545772380160
561,886083790514208770
562,894677378638557185
563,893564156250435584
564,894613033191784448
565,896233847402016768
566,893319095927545856
567,890573620417675268
568,894595199124422656
569,893525255402045440
570,893221099722244097
571,896018961682149376
572,890696328677736452
573,887010198921121792
574,882327777806094337
575,891209884036976640
576,903522933687156736
577,894616234037260289
578,902434138648711168
579,891926903875149824
580,882327330621935617
581,891925680681877504
582,897316630350397440
583,902738146030444544
584,896572876337360896
585,882069276697481217
586,899043921262718976
587,899220681417781248
588,885097205950029825
589,902462270508281856
590,886904777153683457
591,899445662990950400
592,903688851784425474
593,893570840243187714
594,896525652345704449
595,884511798275309569
596,882946031406678016
597,886014512373125121
598,887361249792733184
599,903694405554642945
600,883625019032600576
601,882723812726501377
602,893569511697375232
603,883465373739298816
604,902935526948438016
605,887286332065800193
606,886897645607944193
607,886573992877977600
608,887323773313187842
609,903199633433919488
610,893578257609748480
611,896522904535535616
612,893584226209021953
613,891824933310939136
614,902282418899451905
615,896787670696828929
616,887035889242722304
617,885165135752450048
618,896927877131673602
619,897296628037558272
620,903628244183801856
621,885711685960351745
622,893583232377040896
623,891216960410705920
624,893317962811064320
625,892194026220273664
626,890720641157955584
627,892181012980969472
628,892194156419862528
629,892194061192372225
630,890972540742402048
631,891882969257852932
632,896407452396118017
633,893317806820696064
634,891218536621801472
635,892025527480926208
636,892189036843941888
637,892228790948057088
638,891977741372866561
639,891978299538251776
640,891882666747887616
641,891895666565300225
642,892189435210547200
643,892653192529313793
644,892000949811658752
645,892000331256614914
646,891218757036548100
647,890972232662499328
648,896407335815397376
649,890449952739950597
650,891895778314027008
651,892344494867099648
652,891895469508448259
653,892181053363769344
654,891149762317041664
655,892180907733286912
656,891978248611024897
657,890443371281391616
658,896407624874287104
659,896404349340893185
660,890972759441854468
661,899428303529852928
662,891915588532019200
663,892344611712126976
664,886523865068953601
665,907674831231086594
666,891581243179118594
667,892992437475561472
668,886444809770217472
669,891846141549174785
670,899399452728991744
671,886131322162470913
672,892917879158472705
673,886818766964830209
674,901981484948627456
675,902685440414588928
676,902331202828468226
677,907999917926486016
678,903242776640454656
679,885449167056896000
680,883646840364834816
681,884355639417470980
682,883632360125865984
683,907884098546368512
684,887308322545688581
685,886656833309376512
686,893232817374547969
687,893242220534300672
688,899700267465154563
689,898918909985804289
690,894676991818866688
691,883000741492805632
692,901990305515192321
693,887134714594697216
694,907738938688757762
695,883201884114231296
696,899612806944702464
697,892608805644652544
698,903140238771470336
699,899721619752472576
700,904032005779668992
701,882183661495369729
702,899586735885107200
703,891681127814934528
704,896144351901790208
705,896304325823262720
706,886883930082754560
707,881126035533647872
708,903570788825038848
709,886797823601254401
710,885113660485517312
711,893000756399398912
712,883931294110949376
713,885833128387895297
714,881813434316210176
715,885113546375217157
716,881126724120924160
717,885113038382092289
718,896304511689555968
719,896305088402255872
720,903570629517082624
721,883932419153289216
722,881126605170421762
723,892515055689977858
724,903570544381091840
725,885832996007301120
726,881126945617985537
727,903570863500525568
728,885112952839315458
729,887297499181981697
730,885832083746181121
731,895841165701861376
732,891902869640667136
733,891928183682940928
734,897163473322360838
735,895840942380404736
736,896537338561519617
737,903019168319946752
738,896253823886307328
739,903832080475275264
740,891799906779713536
741,891929689270263808
742,896826589563953153
743,887400419734978561
744,884401979916771330
745,892573980825145345
746,885855874471866368
747,884396665733603328
748,887406132054155277
749,886051750708473860
750,886183244961652736
751,885855695471554565
752,892977484991475713
753,893252343621455872
754,885863649201598464
755,893198656333074432
756,891669926284582913
757,885855560737984513
758,893195816470544384
759,885858473023504384
760,892184942255452160
761,884189668174176257
762,884599248708358148
763,885484595759788032
764,884401579431997440
765,887123323108417536
766,885888726391562240
767,886046151228751872
768,886046394498387968
769,885889022710738944
770,892203547596656641
771,893193298906669056
772,885485331830714368
773,884398205349310464
774,885122306992988160
775,891810837022879746
776,886594440353153029
777,885124709163163648
778,886043669215694848
779,886182465857085440
780,887122257025302528
781,885858245058981888
782,884396886916034560
783,887406229039058945
784,885886873259966464
785,891803202626215937
786,894681854074384391
787,884104922383495169
788,898875469168222208
789,896499925332234248
790,894595189142114304
791,897167901228183553
792,893252043602788352
793,897427423364599808
794,884182404113498114
795,882702686545694720
796,886633895298555904
797,902502368499175424
798,902490107697090560
799,886594090758008832
800,891730761669390339
801,893425493273399302
802,890747452684455937
803,897283009937723392
804,894595501600985089
805,891730386497175552
806,907717204174622722
807,902658288256520199
808,898939848672915457
809,897282774943576064
810,892418450856976384
811,882965619402002432
812,882662880939737088
813,902277183707729925
814,902321426065235970
815,902296720553410563
816,899558224680157184
817,896712506558828544
818,892737480587431936
819,886308672762261504
820,902453665205714944
821,904075507792302080
822,902226579320967170
823,896354013066784769
824,881565418988634113
825,882962033905475585
826,884164950608023556
827,883250076864348160
828,892669456450805760
829,899555466417762305
830,903547866035228674
831,902635198084415488
832,899652744964784134
833,897198459979038720
834,892045083872067584
835,896049864198336512
836,886279342191292416
837,884407829888552960
838,884053069331177472
839,886979756691906561
840,883687966060683265
841,899655333269733376
842,902300987280330752
843,891317393112276992
844,898932926695358464
845,885260480939384839
846,882714227110166528
847,892756851611152384
848,887355997676642305
849,902301141274247168
850,881905297907789824
851,902206968294653953
852,887414545945317376
853,886939168395239425
854,883710581542236160
855,894669882423246848
856,881652294739140608
857,886239680349392897
858,894668828239511553
859,899215209411358720
860,886514219696484352
861,898875498033491968
862,883235388705452032
863,893351796780916736
864,885091860217200640
865,883776982126931968
866,881889213746163712
867,891061284904501249
868,885832206106718208
869,885832764892872707
870,892659084872343552
871,881476324048744448
872,885852146935189504
873,884330432464080897
874,890709978457178112
875,881145530885308416
876,881889255429214208
877,884014453536305152
878,884014896345755648
879,883655533194088449
880,881148221837463552
881,904093212922564610
882,885044624892596225
883,883321916014112771
884,886245317326274562
885,891243569679347712
886,890521538444890112
887,886520627968045057
888,884015312508727301
889,885991283847815168
890,887597321457999872
891,886951810686177280
892,886520253416714241
893,891244762539458560
894,893424276199665664
895,899160980776767489
896,899035282342850560
897,902767871343960065
898,890439469123469312
899,895868414954061824
900,903047408896139264
901,899066774435405824
902,896854900944105477
903,898996052489113601
904,890817091535753216
905,890445981342461952
906,884401757572517889
907,887280810381987840
908,884356137788878848
